FECHA,CIUDAD,NUM_CONTADOR
2021-09-27,TORRELLES LLOBREGAT,59291
2021-09-27,BARCELONA,157138260
2021-09-27,STA.COLOMA GRAMENET,470126
2021-09-27,CASTELLDEFELS,628608
2021-09-27,CERDANYOLA,391437
2021-09-27,STA.COLOMA CERVELLO,27608
2021-09-27,LES BOTIGUES SITGES,8027
2021-09-27,BEGUES,78880
2021-09-27,SANT JUST DESVERN,130302
2021-09-27,SANT JOAN DESPI,376548
2021-09-27,SANT CUGAT,176
2021-09-27,SANT CLIMENT LLOB.,44228
2021-09-27,PALLEJA,92564
2021-09-27,TIANA,51
2021-09-27,ESPLUGUES,315224
2021-09-27,BADALONA,851626
2021-09-27,VILADECANS,632675
2021-09-27,BADIA,133
2021-09-27,LA LLAGOSTA,267
2021-09-27,CORNELLA,408760
2021-09-27,EL PAPIOL,48062
2021-09-27,L'HOSPITALET LLOBR.,16979208
2021-09-27,SANT FELIU LL.,507700
2021-09-27,SANT ADRIA,355985
2021-09-27,SABADELL,126
2021-09-28,BADIA,133
2021-09-28,PALLEJA,92564
2021-09-28,CORNELLA,416643
2021-09-28,TIANA,51
2021-09-28,BADALONA,853091
2021-09-28,SANT CLIMENT LLOB.,44228
2021-09-28,LES BOTIGUES SITGES,8057
2021-09-28,BEGUES,78880
2021-09-28,SABADELL,126
2021-09-28,L'HOSPITALET LLOBR.,16980006
2021-09-28,SANT ADRIA,355985
2021-09-28,SANT BOI,729975
2021-09-28,MONTGAT,96234
2021-09-28,EL PAPIOL,48062
2021-09-28,SANT FELIU LL.,507700
2021-09-28,CERDANYOLA,391437
2021-09-28,MONTCADA I REIXAC,287900
2021-09-28,TORRELLES LLOBREGAT,59291
2021-09-28,STA.COLOMA CERVELLO,27638
2021-09-28,GAVA,487718
2021-09-28,CASTELLDEFELS,630628
2021-09-28,STA.COLOMA GRAMENET,471991
2021-09-28,LA LLAGOSTA,267
2021-09-28,BARCELONA,157256100
2021-09-28,SANT JOAN DESPI,376548
2021-09-28,SANT JUST DESVERN,130332
2021-09-28,ESPLUGUES,315238
2021-09-28,SANT CUGAT,176
2021-09-28,VILADECANS,632718
2021-09-29,MONTGAT,96234
2021-09-29,BEGUES,78880
2021-09-29,TIANA,51
2021-09-29,SANT CLIMENT LLOB.,44228
2021-09-29,SANT JUST DESVERN,130394
2021-09-29,SANT BOI,729942
2021-09-29,CASTELLDEFELS,632295
2021-09-29,PALLEJA,92564
2021-09-29,BADIA,133
2021-09-29,LES BOTIGUES SITGES,8302
2021-09-29,BARCELONA,157359270
2021-09-29,SANT CUGAT,176
2021-09-29,ESPLUGUES,315352
2021-09-29,BADALONA,853121
2021-09-29,MONTCADA I REIXAC,287915
2021-09-29,SANT JOAN DESPI,376548
2021-09-29,VILADECANS,632808
2021-09-29,GAVA,487723
2021-09-29,STA.COLOMA CERVELLO,27711
2021-09-29,STA.COLOMA GRAMENET,471991
2021-09-29,CERDANYOLA,391437
2021-09-29,TORRELLES LLOBREGAT,59285
2021-09-29,SABADELL,126
2021-09-29,EL PAPIOL,48062
2021-09-29,LA LLAGOSTA,267
2021-09-29,SANT FELIU LL.,507698
2021-09-29,SANT ADRIA,356031
2021-09-29,L'HOSPITALET LLOBR.,16982904
2021-09-29,CORNELLA,429164
2021-09-30,VILADECANS,632787
2021-09-30,BADALONA,853180
2021-09-30,ESPLUGUES,315280
2021-09-30,SANT BOI,729881
2021-09-30,L'HOSPITALET LLOBR.,16982928
2021-09-30,BEGUES,78843
2021-09-30,LES BOTIGUES SITGES,8302
2021-09-30,BADIA,133
2021-09-30,SANT CUGAT,176
2021-09-30,GAVA,487707
2021-09-30,TORRELLES LLOBREGAT,59285
2021-09-30,SANT CLIMENT LLOB.,44228
2021-09-30,SANT JUST DESVERN,133155
2021-09-30,MONTGAT,96234
2021-09-30,TIANA,51
2021-09-30,SANT FELIU LL.,507691
2021-09-30,SANT ADRIA,356050
2021-09-30,CORNELLA,429179
2021-09-30,EL PAPIOL,48135
2021-09-30,BARCELONA,157456140
2021-09-30,STA.COLOMA GRAMENET,472009
2021-09-30,PALLEJA,92564
2021-09-30,MONTCADA I REIXAC,288010
2021-09-30,CERDANYOLA,391454
2021-09-30,CASTELLDEFELS,632306
2021-09-30,SANT JOAN DESPI,376548
2021-09-30,STA.COLOMA CERVELLO,27711
2021-09-30,SABADELL,126
2021-09-30,LA LLAGOSTA,267
2021-10-01,SANT CLIMENT LLOB.,44228
2021-10-01,BARCELONA,157568210
2021-10-01,L'HOSPITALET LLOBR.,16983192
2021-10-01,SANT JUST DESVERN,133155
2021-10-01,SANT JOAN DESPI,376548
2021-10-01,SANT CUGAT,176
2021-10-01,TORRELLES LLOBREGAT,59285
2021-10-01,LES BOTIGUES SITGES,8302
2021-10-01,MONTGAT,96234
2021-10-01,GAVA,487726
2021-10-01,TIANA,51
2021-10-01,EL PAPIOL,48135
2021-10-01,CERDANYOLA,391426
2021-10-01,BEGUES,78880
2021-10-01,SANT FELIU LL.,507609
2021-10-01,MONTCADA I REIXAC,287984
2021-10-01,BADALONA,857886
2021-10-01,BADIA,133
2021-10-01,STA.COLOMA GRAMENET,472014
2021-10-01,PALLEJA,92564
2021-10-01,CASTELLDEFELS,632306
2021-10-01,SANT BOI,729936
2021-10-01,SANT ADRIA,356036
2021-10-01,STA.COLOMA CERVELLO,27711
2021-10-01,LA LLAGOSTA,267
2021-10-01,SABADELL,126
2021-10-01,VILADECANS,632808
2021-10-01,CORNELLA,429210
2021-10-01,ESPLUGUES,319666
2021-10-02,STA.COLOMA CERVELLO,27711
2021-10-02,STA.COLOMA GRAMENET,472075
2021-10-02,PALLEJA,92594
2021-10-02,CERDANYOLA,391396
2021-10-02,BADIA,133
2021-10-02,SABADELL,126
2021-10-02,EL PAPIOL,48135
2021-10-02,LA LLAGOSTA,267
2021-10-02,SANT FELIU LL.,507609
2021-10-02,CORNELLA,429210
2021-10-02,SANT ADRIA,356073
2021-10-02,VILADECANS,632808
2021-10-02,ESPLUGUES,319658
2021-10-02,BADALONA,857837
2021-10-02,GAVA,487725
2021-10-02,TIANA,51
2021-10-02,LES BOTIGUES SITGES,8302
2021-10-02,SANT CLIMENT LLOB.,44228
2021-10-02,TORRELLES LLOBREGAT,59285
2021-10-02,BEGUES,78827
2021-10-02,SANT JUST DESVERN,133155
2021-10-02,SANT BOI,729927
2021-10-02,L'HOSPITALET LLOBR.,16982688
2021-10-02,CASTELLDEFELS,632306
2021-10-02,SANT JOAN DESPI,376510
2021-10-02,MONTGAT,96234
2021-10-02,SANT CUGAT,176
2021-10-02,MONTCADA I REIXAC,287984
2021-10-02,BARCELONA,157658020
2021-10-03,SANT CLIMENT LLOB.,44228
2021-10-03,PALLEJA,92594
2021-10-03,BADALONA,857837
2021-10-03,TIANA,51
2021-10-03,L'HOSPITALET LLOBR.,16982916
2021-10-03,SABADELL,126
2021-10-03,ESPLUGUES,319658
2021-10-03,VILADECANS,632834
2021-10-03,SANT ADRIA,356073
2021-10-03,CORNELLA,429225
2021-10-03,EL PAPIOL,48135
2021-10-03,SANT FELIU LL.,507609
2021-10-03,BARCELONA,157659660
2021-10-03,BADIA,133
2021-10-03,LA LLAGOSTA,267
2021-10-03,STA.COLOMA GRAMENET,472088
2021-10-03,SANT BOI,729927
2021-10-03,BEGUES,78864
2021-10-03,MONTGAT,96234
2021-10-03,TORRELLES LLOBREGAT,59300
2021-10-03,MONTCADA I REIXAC,287995
2021-10-03,CERDANYOLA,391404
2021-10-03,GAVA,487725
2021-10-03,STA.COLOMA CERVELLO,27711
2021-10-03,SANT JOAN DESPI,376510
2021-10-03,CASTELLDEFELS,632306
2021-10-03,SANT CUGAT,176
2021-10-03,LES BOTIGUES SITGES,8302
2021-10-03,SANT JUST DESVERN,133155
2021-10-04,VILADECANS,632834
2021-10-04,CORNELLA,429225
2021-10-04,PALLEJA,92594
2021-10-04,SANT CLIMENT LLOB.,44228
2021-10-04,TIANA,51
2021-10-04,BADALONA,857837
2021-10-04,ESPLUGUES,319658
2021-10-04,BADIA,133
2021-10-04,SANT CUGAT,176
2021-10-04,SANT JOAN DESPI,376510
2021-10-04,SANT JUST DESVERN,133155
2021-10-04,BARCELONA,157664270
2021-10-04,BEGUES,78827
2021-10-04,LES BOTIGUES SITGES,8302
2021-10-04,SANT FELIU LL.,507633
2021-10-04,EL PAPIOL,48135
2021-10-04,CERDANYOLA,391404
2021-10-04,MONTCADA I REIXAC,287995
2021-10-04,TORRELLES LLOBREGAT,59300
2021-10-04,MONTGAT,96234
2021-10-04,GAVA,487737
2021-10-04,STA.COLOMA CERVELLO,27711
2021-10-04,CASTELLDEFELS,632311
2021-10-04,SANT BOI,729927
2021-10-04,STA.COLOMA GRAMENET,472088
2021-10-04,L'HOSPITALET LLOBR.,16983480
2021-10-04,SABADELL,126
2021-10-04,LA LLAGOSTA,267
2021-10-04,SANT ADRIA,356073
2021-10-05,BARCELONA,157718350
2021-10-05,SANT BOI,729952
2021-10-05,CASTELLDEFELS,632743
2021-10-05,SANT JOAN DESPI,376500
2021-10-05,SANT CUGAT,176
2021-10-05,VILADECANS,632834
2021-10-05,MONTCADA I REIXAC,288009
2021-10-05,ESPLUGUES,319658
2021-10-05,BADALONA,860011
2021-10-05,STA.COLOMA GRAMENET,472735
2021-10-05,GAVA,487723
2021-10-05,STA.COLOMA CERVELLO,27725
2021-10-05,TORRELLES LLOBREGAT,59300
2021-10-05,CERDANYOLA,399690
2021-10-05,EL PAPIOL,48135
2021-10-05,SABADELL,126
2021-10-05,L'HOSPITALET LLOBR.,16983786
2021-10-05,CORNELLA,433593
2021-10-05,SANT ADRIA,356136
2021-10-05,LA LLAGOSTA,267
2021-10-05,SANT FELIU LL.,507643
2021-10-05,TIANA,51
2021-10-05,MONTGAT,96234
2021-10-05,SANT CLIMENT LLOB.,44228
2021-10-05,BEGUES,78827
2021-10-05,PALLEJA,92594
2021-10-05,LES BOTIGUES SITGES,8325
2021-10-05,SANT JUST DESVERN,133167
2021-10-05,BADIA,133
2021-10-06,STA.COLOMA GRAMENET,472754
2021-10-06,SANT ADRIA,356105
2021-10-06,EL PAPIOL,48135
2021-10-06,SABADELL,126
2021-10-06,SANT FELIU LL.,507628
2021-10-06,LA LLAGOSTA,267
2021-10-06,BARCELONA,157856490
2021-10-06,BADALONA,860081
2021-10-06,SANT JOAN DESPI,376496
2021-10-06,MONTCADA I REIXAC,289620
2021-10-06,CERDANYOLA,399703
2021-10-06,CASTELLDEFELS,632703
2021-10-06,VILADECANS,632955
2021-10-06,ESPLUGUES,319679
2021-10-06,STA.COLOMA CERVELLO,27725
2021-10-06,SANT BOI,729844
2021-10-06,BEGUES,78864
2021-10-06,L'HOSPITALET LLOBR.,16992972
2021-10-06,SANT JUST DESVERN,133208
2021-10-06,LES BOTIGUES SITGES,8325
2021-10-06,SANT CUGAT,176
2021-10-06,PALLEJA,92625
2021-10-06,BADIA,133
2021-10-06,MONTGAT,96267
2021-10-06,CORNELLA,433581
2021-10-06,TORRELLES LLOBREGAT,59300
2021-10-06,TIANA,51
2021-10-06,GAVA,487723
2021-10-06,SANT CLIMENT LLOB.,44228
2021-10-07,LES BOTIGUES SITGES,8325
2021-10-07,BEGUES,78864
2021-10-07,L'HOSPITALET LLOBR.,17003508
2021-10-07,SANT CUGAT,176
2021-10-07,BARCELONA,158040130
2021-10-07,SANT JUST DESVERN,133208
2021-10-07,SANT CLIMENT LLOB.,44228
2021-10-07,SANT JOAN DESPI,376496
2021-10-07,GAVA,487714
2021-10-07,TORRELLES LLOBREGAT,59300
2021-10-07,MONTGAT,96267
2021-10-07,TIANA,51
2021-10-07,CORNELLA,442266
2021-10-07,SANT ADRIA,356070
2021-10-07,CERDANYOLA,399703
2021-10-07,SANT BOI,729932
2021-10-07,LA LLAGOSTA,267
2021-10-07,SABADELL,126
2021-10-07,EL PAPIOL,48131
2021-10-07,ESPLUGUES,319679
2021-10-07,VILADECANS,632951
2021-10-07,SANT FELIU LL.,507636
2021-10-07,MONTCADA I REIXAC,289636
2021-10-07,BADALONA,860007
2021-10-07,STA.COLOMA CERVELLO,27725
2021-10-07,BADIA,133
2021-10-07,STA.COLOMA GRAMENET,472770
2021-10-07,CASTELLDEFELS,633000
2021-10-07,PALLEJA,92625
2021-10-08,SANT CLIMENT LLOB.,44228
2021-10-08,BEGUES,78864
2021-10-08,GAVA,487667
2021-10-08,TORRELLES LLOBREGAT,59300
2021-10-08,LES BOTIGUES SITGES,8325
2021-10-08,BARCELONA,158192800
2021-10-08,L'HOSPITALET LLOBR.,17003364
2021-10-08,SANT JUST DESVERN,133220
2021-10-08,MONTGAT,96853
2021-10-08,CASTELLDEFELS,633073
2021-10-08,MONTCADA I REIXAC,289661
2021-10-08,EL PAPIOL,48131
2021-10-08,STA.COLOMA CERVELLO,27725
2021-10-08,STA.COLOMA GRAMENET,472698
2021-10-08,BADALONA,862187
2021-10-08,CERDANYOLA,399679
2021-10-08,SANT FELIU LL.,507641
2021-10-08,SANT CUGAT,176
2021-10-08,SANT JOAN DESPI,376496
2021-10-08,PALLEJA,92666
2021-10-08,SANT BOI,729974
2021-10-08,SABADELL,126
2021-10-08,LA LLAGOSTA,267
2021-10-08,BADIA,133
2021-10-08,CORNELLA,442346
2021-10-08,SANT ADRIA,356202
2021-10-08,VILADECANS,632975
2021-10-08,TIANA,51
2021-10-08,ESPLUGUES,319715
2021-10-09,STA.COLOMA CERVELLO,27725
2021-10-09,LA LLAGOSTA,267
2021-10-09,STA.COLOMA GRAMENET,472699
2021-10-09,PALLEJA,92666
2021-10-09,BADIA,133
2021-10-09,SANT FELIU LL.,507641
2021-10-09,SANT ADRIA,356198
2021-10-09,EL PAPIOL,48131
2021-10-09,SABADELL,126
2021-10-09,L'HOSPITALET LLOBR.,17003160
2021-10-09,VILADECANS,633038
2021-10-09,ESPLUGUES,322485
2021-10-09,CORNELLA,443098
2021-10-09,TIANA,51
2021-10-09,BADALONA,862243
2021-10-09,SANT CUGAT,176
2021-10-09,SANT JUST DESVERN,133207
2021-10-09,LES BOTIGUES SITGES,8325
2021-10-09,SANT CLIMENT LLOB.,44228
2021-10-09,BEGUES,78864
2021-10-09,BARCELONA,158303030
2021-10-09,CERDANYOLA,399679
2021-10-09,TORRELLES LLOBREGAT,59300
2021-10-09,GAVA,487667
2021-10-09,MONTCADA I REIXAC,289634
2021-10-09,SANT JOAN DESPI,376447
2021-10-09,SANT BOI,729996
2021-10-09,MONTGAT,96866
2021-10-09,CASTELLDEFELS,633049
2021-10-10,SANT CLIMENT LLOB.,44228
2021-10-10,PALLEJA,92666
2021-10-10,BADIA,133
2021-10-10,VILADECANS,633038
2021-10-10,TIANA,51
2021-10-10,ESPLUGUES,322485
2021-10-10,BADALONA,862231
2021-10-10,SANT ADRIA,356198
2021-10-10,CORNELLA,443098
2021-10-10,L'HOSPITALET LLOBR.,17003730
2021-10-10,LA LLAGOSTA,267
2021-10-10,CERDANYOLA,399679
2021-10-10,SABADELL,126
2021-10-10,MONTGAT,96866
2021-10-10,MONTCADA I REIXAC,289634
2021-10-10,GAVA,487667
2021-10-10,STA.COLOMA CERVELLO,27725
2021-10-10,CASTELLDEFELS,633049
2021-10-10,STA.COLOMA GRAMENET,472699
2021-10-10,SANT BOI,729996
2021-10-10,TORRELLES LLOBREGAT,59300
2021-10-10,LES BOTIGUES SITGES,8325
2021-10-10,SANT FELIU LL.,507641
2021-10-10,EL PAPIOL,48131
2021-10-10,SANT JUST DESVERN,133207
2021-10-10,BEGUES,78864
2021-10-10,SANT JOAN DESPI,376447
2021-10-10,SANT CUGAT,176
2021-10-10,BARCELONA,158302140
2021-10-11,MONTGAT,96866
2021-10-11,SABADELL,126
2021-10-11,CORNELLA,443130
2021-10-11,SANT ADRIA,356198
2021-10-11,L'HOSPITALET LLOBR.,17004654
2021-10-11,BEGUES,78864
2021-10-11,SANT CLIMENT LLOB.,44228
2021-10-11,LES BOTIGUES SITGES,8325
2021-10-11,PALLEJA,92666
2021-10-11,TIANA,51
2021-10-11,BADIA,133
2021-10-11,BADALONA,862231
2021-10-11,ESPLUGUES,322485
2021-10-11,SANT CUGAT,176
2021-10-11,VILADECANS,633050
2021-10-11,CASTELLDEFELS,633049
2021-10-11,SANT JOAN DESPI,376472
2021-10-11,SANT JUST DESVERN,133207
2021-10-11,BARCELONA,158303580
2021-10-11,SANT BOI,729996
2021-10-11,LA LLAGOSTA,267
2021-10-11,STA.COLOMA GRAMENET,472699
2021-10-11,CERDANYOLA,399679
2021-10-11,EL PAPIOL,48131
2021-10-11,SANT FELIU LL.,507641
2021-10-11,TORRELLES LLOBREGAT,59300
2021-10-11,MONTCADA I REIXAC,289634
2021-10-11,STA.COLOMA CERVELLO,27725
2021-10-11,GAVA,487667
2021-10-12,BEGUES,78864
2021-10-12,SANT CLIMENT LLOB.,44228
2021-10-12,BADIA,133
2021-10-12,PALLEJA,92666
2021-10-12,SANT CUGAT,176
2021-10-12,SANT JUST DESVERN,133202
2021-10-12,L'HOSPITALET LLOBR.,17003130
2021-10-12,LES BOTIGUES SITGES,8325
2021-10-12,MONTGAT,96868
2021-10-12,TORRELLES LLOBREGAT,59300
2021-10-12,TIANA,51
2021-10-12,GAVA,487667
2021-10-12,CORNELLA,443144
2021-10-12,EL PAPIOL,48131
2021-10-12,SABADELL,126
2021-10-12,SANT FELIU LL.,507554
2021-10-12,SANT ADRIA,356198
2021-10-12,STA.COLOMA GRAMENET,472715
2021-10-12,LA LLAGOSTA,267
2021-10-12,STA.COLOMA CERVELLO,27725
2021-10-12,SANT JOAN DESPI,376451
2021-10-12,SANT BOI,729982
2021-10-12,ESPLUGUES,322485
2021-10-12,VILADECANS,633032
2021-10-12,CASTELLDEFELS,634216
2021-10-12,MONTCADA I REIXAC,292527
2021-10-12,BADALONA,862210
2021-10-12,CERDANYOLA,402517
2021-10-12,BARCELONA,158417790
2021-10-13,SANT ADRIA,356237
2021-10-13,CORNELLA,443144
2021-10-13,SANT BOI,730008
2021-10-13,LA LLAGOSTA,267
2021-10-13,PALLEJA,92666
2021-10-13,CERDANYOLA,402569
2021-10-13,SABADELL,126
2021-10-13,STA.COLOMA CERVELLO,27725
2021-10-13,CASTELLDEFELS,634216
2021-10-13,STA.COLOMA GRAMENET,472715
2021-10-13,SANT FELIU LL.,507554
2021-10-13,MONTCADA I REIXAC,292527
2021-10-13,ESPLUGUES,322485
2021-10-13,BADALONA,862297
2021-10-13,EL PAPIOL,48143
2021-10-13,VILADECANS,633045
2021-10-13,GAVA,487696
2021-10-13,TIANA,51
2021-10-13,MONTGAT,96868
2021-10-13,BADIA,133
2021-10-13,BEGUES,78864
2021-10-13,LES BOTIGUES SITGES,8325
2021-10-13,L'HOSPITALET LLOBR.,17003832
2021-10-13,SANT CUGAT,176
2021-10-13,SANT JOAN DESPI,376451
2021-10-13,SANT JUST DESVERN,133202
2021-10-13,SANT CLIMENT LLOB.,44228
2021-10-13,TORRELLES LLOBREGAT,59300
2021-10-13,BARCELONA,158419580
2021-10-14,MONTCADA I REIXAC,292527
2021-10-14,BADALONA,863268
2021-10-14,SANT FELIU LL.,507565
2021-10-14,EL PAPIOL,48143
2021-10-14,STA.COLOMA CERVELLO,27725
2021-10-14,CERDANYOLA,402547
2021-10-14,BADIA,133
2021-10-14,LA LLAGOSTA,267
2021-10-14,CASTELLDEFELS,634328
2021-10-14,STA.COLOMA GRAMENET,474664
2021-10-14,SABADELL,126
2021-10-14,SANT BOI,730008
2021-10-14,PALLEJA,92666
2021-10-14,SANT ADRIA,356565
2021-10-14,ESPLUGUES,322956
2021-10-14,VILADECANS,633045
2021-10-14,CORNELLA,445464
2021-10-14,TIANA,51
2021-10-14,TORRELLES LLOBREGAT,59300
2021-10-14,BEGUES,78864
2021-10-14,GAVA,487696
2021-10-14,LES BOTIGUES SITGES,8325
2021-10-14,SANT CLIMENT LLOB.,44228
2021-10-14,BARCELONA,158522730
2021-10-14,SANT JOAN DESPI,376728
2021-10-14,L'HOSPITALET LLOBR.,17031906
2021-10-14,SANT JUST DESVERN,133202
2021-10-14,MONTGAT,97183
2021-10-14,SANT CUGAT,176
2021-10-15,TIANA,51
2021-10-15,BADALONA,863328
2021-10-15,VILADECANS,633058
2021-10-15,ESPLUGUES,322880
2021-10-15,CORNELLA,445434
2021-10-15,LA LLAGOSTA,267
2021-10-15,STA.COLOMA CERVELLO,27725
2021-10-15,BADIA,133
2021-10-15,PALLEJA,92671
2021-10-15,STA.COLOMA GRAMENET,474719
2021-10-15,L'HOSPITALET LLOBR.,17031984
2021-10-15,SABADELL,126
2021-10-15,EL PAPIOL,48156
2021-10-15,SANT ADRIA,356565
2021-10-15,SANT FELIU LL.,507560
2021-10-15,CERDANYOLA,402547
2021-10-15,MONTCADA I REIXAC,292559
2021-10-15,BARCELONA,158678080
2021-10-15,GAVA,487696
2021-10-15,SANT JOAN DESPI,376742
2021-10-15,SANT BOI,730063
2021-10-15,MONTGAT,97183
2021-10-15,CASTELLDEFELS,634407
2021-10-15,SANT CUGAT,176
2021-10-15,TORRELLES LLOBREGAT,59300
2021-10-15,SANT CLIMENT LLOB.,44228
2021-10-15,LES BOTIGUES SITGES,8325
2021-10-15,BEGUES,78864
2021-10-15,SANT JUST DESVERN,133202
2021-10-16,LA LLAGOSTA,267
2021-10-16,SABADELL,126
2021-10-16,BADIA,133
2021-10-16,SANT ADRIA,356673
2021-10-16,VILADECANS,633057
2021-10-16,SANT FELIU LL.,507317
2021-10-16,CORNELLA,445416
2021-10-16,L'HOSPITALET LLOBR.,17032368
2021-10-16,EL PAPIOL,48156
2021-10-16,ESPLUGUES,323511
2021-10-16,TIANA,51
2021-10-16,BADALONA,863417
2021-10-16,SANT CLIMENT LLOB.,44228
2021-10-16,PALLEJA,92640
2021-10-16,SANT CUGAT,176
2021-10-16,LES BOTIGUES SITGES,8325
2021-10-16,BEGUES,78864
2021-10-16,SANT JUST DESVERN,133199
2021-10-16,SANT JOAN DESPI,376742
2021-10-16,SANT BOI,739363
2021-10-16,MONTGAT,97169
2021-10-16,GAVA,487696
2021-10-16,STA.COLOMA CERVELLO,27725
2021-10-16,CASTELLDEFELS,634325
2021-10-16,STA.COLOMA GRAMENET,474744
2021-10-16,BARCELONA,158836580
2021-10-16,TORRELLES LLOBREGAT,59300
2021-10-16,MONTCADA I REIXAC,292573
2021-10-16,CERDANYOLA,411611
2021-10-16,RIPOLLET,16
2021-10-17,ESPLUGUES,323511
2021-10-17,SANT JOAN DESPI,376754
2021-10-17,RIPOLLET,16
2021-10-17,SANT JUST DESVERN,133199
2021-10-17,BARCELONA,158832970
2021-10-17,TORRELLES LLOBREGAT,59300
2021-10-17,VILADECANS,633057
2021-10-17,MONTCADA I REIXAC,292573
2021-10-17,SANT CUGAT,176
2021-10-17,SANT FELIU LL.,507317
2021-10-17,CERDANYOLA,411611
2021-10-17,GAVA,487696
2021-10-17,EL PAPIOL,48156
2021-10-17,SANT BOI,739363
2021-10-17,STA.COLOMA GRAMENET,474760
2021-10-17,STA.COLOMA CERVELLO,27725
2021-10-17,LA LLAGOSTA,267
2021-10-17,MONTGAT,97169
2021-10-17,CORNELLA,445416
2021-10-17,SABADELL,126
2021-10-17,CASTELLDEFELS,634391
2021-10-17,L'HOSPITALET LLOBR.,17032404
2021-10-17,SANT ADRIA,356673
2021-10-17,BEGUES,78864
2021-10-17,TIANA,51
2021-10-17,LES BOTIGUES SITGES,8325
2021-10-17,BADALONA,863431
2021-10-17,SANT CLIMENT LLOB.,44228
2021-10-17,BADIA,133
2021-10-17,PALLEJA,92661
2021-10-18,STA.COLOMA GRAMENET,474760
2021-10-18,CERDANYOLA,411611
2021-10-18,TORRELLES LLOBREGAT,59300
2021-10-18,STA.COLOMA CERVELLO,27725
2021-10-18,GAVA,487696
2021-10-18,SANT FELIU LL.,507332
2021-10-18,EL PAPIOL,48156
2021-10-18,SANT ADRIA,356684
2021-10-18,LA LLAGOSTA,267
2021-10-18,SABADELL,126
2021-10-18,BARCELONA,158841190
2021-10-18,ESPLUGUES,323511
2021-10-18,MONTCADA I REIXAC,292573
2021-10-18,VILADECANS,633057
2021-10-18,BADALONA,863431
2021-10-18,SANT CUGAT,176
2021-10-18,SANT JOAN DESPI,376754
2021-10-18,CASTELLDEFELS,634345
2021-10-18,SANT BOI,739377
2021-10-18,RIPOLLET,16
2021-10-18,SANT JUST DESVERN,133199
2021-10-18,PALLEJA,92661
2021-10-18,SANT CLIMENT LLOB.,44228
2021-10-18,BEGUES,78864
2021-10-18,LES BOTIGUES SITGES,8325
2021-10-18,MONTGAT,97169
2021-10-18,BADIA,133
2021-10-18,TIANA,51
2021-10-18,CORNELLA,445427
2021-10-18,L'HOSPITALET LLOBR.,17032614
2021-10-19,LES BOTIGUES SITGES,8325
2021-10-19,SANT JUST DESVERN,133581
2021-10-19,BADIA,133
2021-10-19,BEGUES,79013
2021-10-19,L'HOSPITALET LLOBR.,17043492
2021-10-19,SANT CLIMENT LLOB.,44245
2021-10-19,GAVA,488298
2021-10-19,TORRELLES LLOBREGAT,59451
2021-10-19,TIANA,51
2021-10-19,SANT CUGAT,176
2021-10-19,SANT FELIU LL.,508067
2021-10-19,SANT ADRIA,357075
2021-10-19,EL PAPIOL,48474
2021-10-19,MONTGAT,98269
2021-10-19,LA LLAGOSTA,267
2021-10-19,CORNELLA,447157
2021-10-19,RIPOLLET,16
2021-10-19,SANT JOAN DESPI,377674
2021-10-19,BADALONA,863912
2021-10-19,MONTCADA I REIXAC,292986
2021-10-19,PALLEJA,92829
2021-10-19,CERDANYOLA,422966
2021-10-19,SABADELL,126
2021-10-19,CASTELLDEFELS,634643
2021-10-19,STA.COLOMA CERVELLO,27725
2021-10-19,BARCELONA,159018370
2021-10-19,STA.COLOMA GRAMENET,475403
2021-10-19,ESPLUGUES,323692
2021-10-19,SANT BOI,758455
2021-10-19,VILADECANS,634092
2021-10-20,LES BOTIGUES SITGES,8325
2021-10-20,TIANA,51
2021-10-20,TORRELLES LLOBREGAT,59451
2021-10-20,VILADECANS,634026
2021-10-20,CORNELLA,447170
2021-10-20,ESPLUGUES,323692
2021-10-20,SABADELL,126
2021-10-20,SANT ADRIA,357087
2021-10-20,EL PAPIOL,48474
2021-10-20,SANT BOI,777751
2021-10-20,SANT FELIU LL.,508067
2021-10-20,CERDANYOLA,433299
2021-10-20,MONTCADA I REIXAC,293460
2021-10-20,BADIA,133
2021-10-20,STA.COLOMA CERVELLO,27725
2021-10-20,STA.COLOMA GRAMENET,475565
2021-10-20,CASTELLDEFELS,634643
2021-10-20,LA LLAGOSTA,267
2021-10-20,PALLEJA,92843
2021-10-20,L'HOSPITALET LLOBR.,17043372
2021-10-20,SANT JOAN DESPI,377664
2021-10-20,RIPOLLET,16
2021-10-20,BARCELONA,159035830
2021-10-20,BADALONA,864413
2021-10-20,BEGUES,79013
2021-10-20,SANT CUGAT,176
2021-10-20,SANT JUST DESVERN,133595
2021-10-20,SANT CLIMENT LLOB.,44245
2021-10-20,MONTGAT,98537
2021-10-20,GAVA,488324
2021-10-21,BADIA,133
2021-10-21,LA LLAGOSTA,267
2021-10-21,SANT FELIU LL.,508051
2021-10-21,EL PAPIOL,48531
2021-10-21,STA.COLOMA GRAMENET,475616
2021-10-21,PALLEJA,92843
2021-10-21,STA.COLOMA CERVELLO,27740
2021-10-21,CERDANYOLA,433386
2021-10-21,BADALONA,864422
2021-10-21,VILADECANS,648853
2021-10-21,CORNELLA,446793
2021-10-21,SANT ADRIA,357087
2021-10-21,SABADELL,126
2021-10-21,SANT CLIMENT LLOB.,44245
2021-10-21,LES BOTIGUES SITGES,8325
2021-10-21,BEGUES,79013
2021-10-21,GAVA,488340
2021-10-21,TORRELLES LLOBREGAT,59451
